customer_id,customer_name,region,end_use,customer_type,city,state,years_as_customer,credit_limit
C04485,Tampa General Contractors,Southeast,General Construction,Small Business,Tampa,FL,13,95000
C04486,Phoenix Residential Specialists 1,Southwest,Residential Construction,Small Commercial,Phoenix,AZ,2,90000
C04487,Martinez Plumbing Pros,West,Plumbing,Small Commercial,San Francisco,CA,4,160000
C04488,Austin Residential Supply 1,Southwest,Residential Construction,Large Commercial,Austin,TX,4,465000
C04489,Rapid General Supply 3,Mid-Atlantic,General Construction,Small Commercial,Baltimore,MD,5,200000
C04490,Anderson Painting Supply 2,Southeast,Painting,Small Commercial,Atlanta,GA,7,110000
C04491,Advanced Painting Specialists 2,West,Painting,Small Business,San Jose,CA,14,65000
C04492,Taylor Plumbing Pros 2,Southwest,Plumbing,Small Business,San Antonio,TX,7,80000
C04493,Moore & Sons Painting 3,Mid-Atlantic,Painting,Large Commercial,Pittsburgh,PA,11,185000
C04494,Atlanta Painting Inc,Southeast,Painting,Small Commercial,Atlanta,GA,8,105000
C04495,Electrical Experts 3,West,Electrical,Small Business,San Francisco,CA,3,90000
C04496,Quality General Works 2,Southwest,General Construction,Large Commercial,Phoenix,AZ,3,480000
C04497,Johnson & Sons HVAC 1,Midwest,HVAC,Large Commercial,Indianapolis,IN,1,340000
C04498,Pioneer Residential Group 1,Midwest,Residential Construction,Small Commercial,Detroit,MI,13,185000
C04499,San Diego General Works 1,West,General Construction,Large Commercial,San Diego,CA,14,250000
C04500,Certified General Contractors,Southwest,General Construction,Large Commercial,Houston,TX,11,110000
C04501,Phoenix Plumbing Supply 3,Southwest,Plumbing,Small Business,Phoenix,AZ,5,75000
C04502,Dynamic General Services,West,General Construction,Small Commercial,Sacramento,CA,7,145000
C04503,Wilson Painting Co 2,Southeast,Painting,Small Commercial,Atlanta,GA,4,150000
C04504,Clark HVAC Works 1,Southeast,HVAC,Small Commercial,Miami,FL,7,190000
C04505,Anderson Plumbing Co 3,Southwest,Plumbing,Independent Contractor,Dallas,TX,15,15000
C04506,Martinez General Contractors 2,Southwest,General Construction,Small Business,San Antonio,TX,14,85000
C04507,Taylor HVAC Group,Mid-Atlantic,HVAC,Small Commercial,Richmond,VA,10,80000
C04508,Wilson Residential Supply 3,Southwest,Residential Construction,Large Commercial,Austin,TX,14,485000
C04509,Philadelphia General LLC 4,Mid-Atlantic,General Construction,Large Commercial,Philadelphia,PA,4,445000
C04510,Spokane Residential Inc,Northwest,Residential Construction,Large Commercial,Spokane,WA,13,330000
C04511,Providence General Group 3,Northeast,General Construction,Small Business,Providence,RI,1,35000
C04512,San Antonio Painting Works,Southwest,Painting,Large Commercial,San Antonio,TX,4,325000
C04513,San Diego Residential Specialists 2,West,Residential Construction,Large Commercial,San Diego,CA,9,155000
C04514,Garcia Residential Solutions,Northwest,Residential Construction,Large Commercial,Seattle,WA,14,480000
C04515,Prime General Contractors 1,Midwest,General Construction,Small Business,Cleveland,OH,9,65000
C04516,San Jose General Group 2,West,General Construction,Small Commercial,San Jose,CA,9,55000
C04517,Prime Electrical Contractors,Midwest,Electrical,Small Commercial,Milwaukee,WI,5,50000
C04518,Davis General Inc 1,Southwest,General Construction,Large Commercial,Dallas,TX,11,455000
C04519,San Jose HVAC Group,West,HVAC,Small Business,San Jose,CA,13,95000
C04520,Smith Plumbing Experts 2,Southeast,Plumbing,Small Commercial,Orlando,FL,3,120000
C04521,Rapid Painting Experts 1,Southwest,Painting,Small Commercial,Dallas,TX,2,75000
C04522,Pittsburgh Painting Works 1,Mid-Atlantic,Painting,Large Commercial,Pittsburgh,PA,4,465000
C04523,Johnson & Sons Electrical 2,Midwest,Electrical,Small Commercial,Detroit,MI,15,150000
C04524,San Jose Residential Works,West,Residential Construction,Small Business,San Jose,CA,1,85000
C04525,Rodriguez & Sons Flooring 1,West,Flooring,Small Business,San Francisco,CA,3,65000
C04526,Indianapolis Residential Works 1,Midwest,Residential Construction,Large Commercial,Indianapolis,IN,14,485000
C04527,Baltimore Plumbing Experts 1,Mid-Atlantic,Plumbing,Large Commercial,Baltimore,MD,6,480000
C04528,Rapid Painting Enterprises,Southwest,Painting,Small Commercial,Phoenix,AZ,3,60000
C04529,Advanced Painting Specialists 1,Midwest,Painting,Small Business,Chicago,IL,12,70000
C04530,Lee General Contractors 3,Southeast,General Construction,Independent Contractor,Miami,FL,5,20000
C04531,Milwaukee Painting Supply 1,Midwest,Painting,Small Business,Milwaukee,WI,13,20000
C04532,Taylor HVAC Co 1,Northeast,HVAC,Large Commercial,Newark,NJ,4,300000
C04533,San Francisco General Co 4,West,General Construction,Small Business,San Francisco,CA,13,75000
C04534,Metro General Specialists,West,General Construction,Small Business,Los Angeles,CA,7,50000
C04535,Anderson Painting Experts,Northeast,Painting,Small Business,New York,NY,15,90000
C04536,Professional Painting Group 1,Mid-Atlantic,Painting,Small Commercial,Richmond,VA,9,155000
C04537,San Antonio HVAC Contractors,Southwest,HVAC,Large Commercial,San Antonio,TX,5,365000
C04538,Garcia Residential Specialists 1,Northeast,Residential Construction,Independent Contractor,New York,NY,13,35000
C04539,Superior Residential Contractors,Midwest,Residential Construction,Independent Contractor,Milwaukee,WI,12,35000
C04540,Buffalo General Solutions 1,Northeast,General Construction,Small Commercial,Buffalo,NY,13,60000
C04541,Clark Painting Works,Midwest,Painting,Large Commercial,Milwaukee,WI,11,345000
C04542,Austin Painting Supply 2,Southwest,Painting,Small Business,Austin,TX,4,90000
C04543,Detroit Residential Inc 2,Midwest,Residential Construction,Small Business,Detroit,MI,1,45000
C04544,San Diego Painting Experts 4,West,Painting,Large Commercial,San Diego,CA,11,180000
C04545,Lee Painting Services 2,Southwest,Painting,Large Commercial,San Antonio,TX,1,215000
C04546,Pioneer General Enterprises,Northeast,General Construction,Small Business,Newark,NJ,8,40000
C04547,San Francisco General Solutions 1,West,General Construction,Large Commercial,San Francisco,CA,11,195000
C04548,Dallas Electrical Works,Southwest,Electrical,Large Commercial,Dallas,TX,11,335000
C04549,San Jose Electrical Co,West,Electrical,Small Commercial,San Jose,CA,5,50000
C04550,Tampa HVAC Works 1,Southeast,HVAC,Small Business,Tampa,FL,1,90000
C04551,Clark HVAC Experts 1,Southeast,HVAC,Small Business,Orlando,FL,11,20000
C04552,Anderson Plumbing LLC 4,West,Plumbing,Large Commercial,Sacramento,CA,11,460000
C04553,Certified Plumbing Solutions 2,Northeast,Plumbing,Small Commercial,New York,NY,6,140000
C04554,Clark Residential Works 1,West,Residential Construction,Small Business,Sacramento,CA,13,40000
C04555,San Diego Painting Experts,West,Painting,Small Commercial,San Diego,CA,4,150000
C04556,Dynamic Plumbing Experts 2,Northwest,Plumbing,Independent Contractor,Spokane,WA,3,20000
C04557,Clark Residential Inc 1,Midwest,Residential Construction,Small Business,Detroit,MI,1,75000
C04558,Smith Electrical Co,West,Electrical,Independent Contractor,San Jose,CA,1,35000
C04559,Lee & Sons Residential 4,Mid-Atlantic,Residential Construction,Small Commercial,Pittsburgh,PA,10,190000
C04560,Certified Landscaping Pros 1,South Central,Landscaping,Small Commercial,Oklahoma City,OK,10,160000
C04561,Houston Residential Supply 2,Southwest,Residential Construction,Small Business,Houston,TX,11,55000
C04562,Advanced Plumbing Works,Mid-Atlantic,Plumbing,Large Commercial,Baltimore,MD,12,220000
C04563,San Antonio Electrical Specialists,Southwest,Electrical,Large Commercial,San Antonio,TX,14,230000
C04564,Pro Electrical Enterprises 1,Southeast,Electrical,Small Commercial,Tampa,FL,11,190000
C04565,Los Angeles General Inc,West,General Construction,Small Commercial,Los Angeles,CA,9,170000
C04566,Houston General Services,Southwest,General Construction,Small Business,Houston,TX,10,35000
C04567,Dallas General Pros,Southwest,General Construction,Large Commercial,Dallas,TX,11,235000
C04568,Buffalo Carpentry Inc 1,Northeast,Carpentry,Large Commercial,Buffalo,NY,3,410000
C04569,Reliable General Works 2,West,General Construction,Small Business,San Diego,CA,6,20000
C04570,Precision General Supply 3,Mid-Atlantic,General Construction,Small Business,Baltimore,MD,1,35000
C04571,Boston Plumbing Contractors 2,Northeast,Plumbing,Small Commercial,Boston,MA,14,95000
C04572,Lee Residential Pros 2,Southeast,Residential Construction,Small Business,Atlanta,GA,10,35000
C04573,Prime Roofing Experts 1,West,Roofing,Small Business,Los Angeles,CA,3,45000
C04574,Richmond General Contractors 3,Mid-Atlantic,General Construction,Large Commercial,Richmond,VA,11,460000
C04575,Advanced Residential Specialists,Northeast,Residential Construction,Large Commercial,New York,NY,11,105000
C04576,San Francisco Roofing Contractors,West,Roofing,Large Commercial,San Francisco,CA,12,145000
C04577,Reliable HVAC Inc 3,Southeast,HVAC,Independent Contractor,Orlando,FL,4,10000
C04578,Sacramento Electrical Group 2,West,Electrical,Small Commercial,Sacramento,CA,15,110000
C04579,Advanced General Experts,Southeast,General Construction,Independent Contractor,Miami,FL,9,10000
C04580,Sacramento Plumbing Works 1,West,Plumbing,Independent Contractor,Sacramento,CA,1,15000
C04581,Phoenix Residential Pros 1,Southwest,Residential Construction,Small Commercial,Phoenix,AZ,8,85000
C04582,Anderson Residential Enterprises 2,Midwest,Residential Construction,Large Commercial,Detroit,MI,15,315000
C04583,Thomas & Sons Residential 3,West,Residential Construction,Small Business,Los Angeles,CA,2,25000
C04584,Boston Plumbing Co 3,Northeast,Plumbing,Small Commercial,Boston,MA,5,115000
C04585,Premier General Specialists 3,Mid-Atlantic,General Construction,Large Commercial,Pittsburgh,PA,12,245000
C04586,Superior Painting Co 1,South Central,Painting,Small Commercial,Kansas City,MO,4,100000
C04587,Houston General Experts,Southwest,General Construction,Small Commercial,Houston,TX,3,120000
C04588,Newark Residential Co,Northeast,Residential Construction,Independent Contractor,Newark,NJ,3,5000
C04589,Reliable Residential Inc 1,West,Residential Construction,Large Commercial,San Francisco,CA,14,220000
C04590,Complete Residential Works 1,Southwest,Residential Construction,Small Commercial,San Antonio,TX,1,105000
C04591,Professional General Specialists 1,West,General Construction,Small Commercial,San Jose,CA,12,180000
C04592,Expert General LLC,Southwest,General Construction,Independent Contractor,San Antonio,TX,11,35000
C04593,Brown Plumbing Specialists 1,Southwest,Plumbing,Small Business,Phoenix,AZ,11,30000
C04594,Pioneer General Co 3,West,General Construction,Small Commercial,San Jose,CA,11,130000
C04595,Davis General Enterprises 2,West,General Construction,Large Commercial,Los Angeles,CA,12,355000
C04596,Professional General LLC 3,Southeast,General Construction,Small Business,Tampa,FL,10,40000
C04597,Moore Painting Experts 1,Midwest,Painting,Small Commercial,Indianapolis,IN,13,175000
C04598,Davis & Sons HVAC 3,West,HVAC,Large Commercial,San Diego,CA,9,200000
C04599,Orlando Painting LLC,Southeast,Painting,Large Commercial,Orlando,FL,10,325000
C04600,New York Plumbing Solutions 2,Northeast,Plumbing,Small Commercial,New York,NY,12,130000
C04601,Anderson Residential Specialists 3,Southeast,Residential Construction,Small Business,Tampa,FL,1,45000
C04602,Buffalo General Works,Northeast,General Construction,Small Business,Buffalo,NY,9,80000
C04603,Lee Roofing Co 1,Northeast,Roofing,Small Business,New York,NY,5,60000
C04604,Thomas Residential Specialists 2,West,Residential Construction,Small Business,Sacramento,CA,6,40000
C04605,Clark General Group 1,Northeast,General Construction,Small Business,Providence,RI,13,40000
C04606,Anderson Residential Group 1,Southeast,Residential Construction,Small Commercial,Atlanta,GA,1,185000
C04607,Elite Residential Contractors 1,West,Residential Construction,Small Commercial,Sacramento,CA,12,190000
C04608,Brown Painting Pros 2,West,Painting,Small Business,San Jose,CA,3,100000
C04609,Rapid Residential Contractors 1,Southeast,Residential Construction,Large Commercial,Orlando,FL,5,330000
C04610,Moore & Sons Flooring 1,Southwest,Flooring,Small Business,Houston,TX,5,40000
C04611,Anderson Plumbing Contractors 3,West,Plumbing,Small Commercial,Los Angeles,CA,3,170000
C04612,Milwaukee Plumbing Co 2,Midwest,Plumbing,Independent Contractor,Milwaukee,WI,2,30000
C04613,San Francisco General Contractors 2,West,General Construction,Large Commercial,San Francisco,CA,11,345000
C04614,Taylor Electrical Services 1,Southwest,Electrical,Small Commercial,Austin,TX,6,80000
C04615,Garcia Electrical Enterprises,Northeast,Electrical,Small Business,Providence,RI,11,35000
C04616,Dynamic General Solutions 1,Southwest,General Construction,Small Commercial,Houston,TX,11,60000
C04617,Detroit Residential LLC 1,Midwest,Residential Construction,Small Commercial,Detroit,MI,6,200000
C04618,Jacksonville Residential Inc 1,Southeast,Residential Construction,Small Commercial,Jacksonville,FL,1,165000
C04619,Martinez Residential Contractors 2,Southeast,Residential Construction,Small Commercial,Orlando,FL,4,165000
C04620,Taylor Residential Supply 1,West,Residential Construction,Small Business,Los Angeles,CA,10,80000
C04621,Prime Painting Enterprises 2,West,Painting,Small Business,Los Angeles,CA,14,30000
C04622,Advanced Electrical Solutions,Southeast,Electrical,Small Business,Tampa,FL,1,85000
C04623,Elite Plumbing Inc 1,West,Plumbing,Large Commercial,San Jose,CA,15,205000
C04624,Quality Flooring LLC,Southwest,Flooring,Large Commercial,Dallas,TX,1,260000
C04625,Detroit Plumbing Inc 3,Midwest,Plumbing,Large Commercial,Detroit,MI,15,210000
C04626,Wilson General Pros 3,West,General Construction,Small Commercial,Sacramento,CA,13,110000
C04627,Dynamic Plumbing Contractors 2,Northeast,Plumbing,Small Commercial,Newark,NJ,3,90000
C04628,San Antonio Residential Services,Southwest,Residential Construction,Small Commercial,San Antonio,TX,12,185000
C04629,Taylor & Sons General 3,Southeast,General Construction,Independent Contractor,Tampa,FL,10,25000
C04630,Brown HVAC Enterprises,Southeast,HVAC,Small Commercial,Atlanta,GA,15,125000
C04631,Superior Plumbing Solutions 1,Northeast,Plumbing,Large Commercial,Providence,RI,8,405000
C04632,Jacksonville HVAC Pros,Southeast,HVAC,Small Business,Jacksonville,FL,8,85000
C04633,Metro Roofing Solutions,West,Roofing,Small Business,San Jose,CA,10,50000
C04634,Providence General Solutions 2,Northeast,General Construction,Small Commercial,Providence,RI,13,115000
C04635,Wilson Plumbing Specialists 1,Midwest,Plumbing,Small Commercial,Detroit,MI,7,115000
C04636,Clark Painting LLC 1,Northeast,Painting,Large Commercial,Providence,RI,15,410000
C04637,Pro Residential Co,Southwest,Residential Construction,Large Commercial,Houston,TX,5,180000
C04638,Dallas Painting Contractors 2,Southwest,Painting,Small Commercial,Dallas,TX,6,140000
C04639,Austin Painting Solutions,Southwest,Painting,Small Business,Austin,TX,7,75000
C04640,Dallas Residential Experts,Southwest,Residential Construction,Small Business,Dallas,TX,13,90000
C04641,Milwaukee Painting Experts 3,Midwest,Painting,Large Commercial,Milwaukee,WI,15,260000
C04642,Atlanta Flooring Solutions,Southeast,Flooring,Independent Contractor,Atlanta,GA,2,15000
C04643,Clark & Sons Landscaping,West,Landscaping,Small Business,San Jose,CA,8,25000
C04644,Sacramento Painting Group,West,Painting,Independent Contractor,Sacramento,CA,14,40000
C04645,Garcia Electrical Group 1,Southeast,Electrical,Small Commercial,Orlando,FL,4,175000
C04646,Newark Residential LLC 2,Northeast,Residential Construction,Small Business,Newark,NJ,14,55000
C04647,Johnson Residential LLC,Northeast,Residential Construction,Large Commercial,Buffalo,NY,9,265000
C04648,Cleveland Electrical Pros 1,Midwest,Electrical,Independent Contractor,Cleveland,OH,10,30000
C04649,Summit Residential Specialists 1,Southeast,Residential Construction,Small Business,Atlanta,GA,10,95000
C04650,Smith Painting Contractors 1,Southwest,Painting,Large Commercial,Dallas,TX,3,375000
C04651,Thomas Residential Services 2,Midwest,Residential Construction,Large Commercial,Chicago,IL,4,265000
C04652,Philadelphia General Experts 2,Mid-Atlantic,General Construction,Small Business,Philadelphia,PA,3,100000
C04653,Sacramento Painting Specialists,West,Painting,Small Business,Sacramento,CA,4,100000
